User ID,Date/Time,Age,Weight,Height,Tiredness,Calm,Nutrition,Hydration,Performance,Positive Emotion,Negative Emotion,Cluster,PCA1,PCA2,Performance_Status,Emotion_Status,Cluster_Stage
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-11T08:41:46.000Z,56.0,56.0,160.0,95.0,85.0,78.0,72.0,50.0,17.0,83.0,0,17.99253286661773,43.986117272887824,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-11T17:49:04.000Z,56.0,56.0,160.0,40.0,75.0,75.0,36.0,71.0,50.0,50.0,1,-2.918914862369661,15.611465785023608,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-11T19:56:18.000Z,56.0,56.0,160.0,38.0,72.0,84.0,70.0,76.0,63.11738967895508,38.03501892089844,1,-23.647025869299185,-5.018259161086377,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-12T09:05:14.000Z,56.0,56.0,160.0,65.0,64.0,67.0,50.0,75.0,22.0,78.0,0,23.361492341903293,38.41909069588198,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-12T13:50:54.000Z,56.0,56.0,160.0,50.0,30.0,77.0,50.0,70.0,50.0,50.0,0,13.475659685150703,17.445525541490298,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-12T19:37:09.000Z,56.0,56.0,160.0,36.0,72.0,74.0,68.0,71.0,72.0,28.0,2,-26.041430353201974,-10.29913746331291,Normal,1,Normal | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-13T10:44:28.000Z,56.0,56.0,160.0,62.0,79.0,65.0,34.0,67.0,68.0,32.0,1,-15.68871699426542,20.370917711394725,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-13T13:31:39.000Z,56.0,56.0,160.0,25.0,68.0,22.0,50.0,66.0,61.67100143432617,42.36894226074219,2,9.92154839284418,-2.890604627292248,Normal,1,Normal | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-13T19:34:58.000Z,56.0,56.0,160.0,25.0,84.0,82.0,28.0,83.0,83.0,17.0,1,-39.52771187273885,-3.740135607904385,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-14T08:29:52.000Z,56.0,56.0,160.0,93.0,25.0,50.0,31.0,74.0,10.0,90.0,0,59.51224107177965,70.34300867608573,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-14T15:18:58.000Z,56.0,56.0,160.0,83.0,69.0,75.0,67.0,75.0,41.0,59.0,1,-1.830128001836087,32.54838110682266,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-14T22:20:22.000Z,56.0,56.0,160.0,87.0,67.0,85.0,65.0,67.0,79.0,21.0,1,-33.688610733711016,16.924375177839917,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-15T09:22:39.000Z,56.0,56.0,160.0,76.0,79.0,70.0,33.0,71.0,50.0,50.0,1,-3.8818074310097046,37.76902408773343,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-15T16:00:08.000Z,56.0,56.0,160.0,50.0,78.0,83.0,20.0,80.0,80.33333333333333,19.66666666666667,1,-33.367607339451354,15.282438166824079,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-15T19:30:55.000Z,56.0,56.0,160.0,88.0,77.0,85.0,27.0,77.0,56.667930603027344,46.36406707763672,1,-13.956484128487645,45.74120864086316,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-16T10:41:16.000Z,56.0,56.0,160.0,78.0,64.0,80.0,62.0,50.0,57.993507385253906,44.73733139038086,1,-4.4987654654895834,21.0694019094828,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-16T11:49:00.000Z,56.0,56.0,160.0,76.0,87.0,20.0,27.0,18.0,31.0,69.0,0,46.04062543608953,41.7370107175185,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-16T13:39:34.000Z,56.0,56.0,160.0,50.0,79.0,50.0,50.0,79.0,68.04434204101562,32.66839599609375,1,-17.146644093773816,8.788745241041692,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-16T20:19:59.000Z,56.0,56.0,160.0,81.0,70.0,81.0,50.0,68.0,68.0,32.0,1,-21.462334682879515,24.94778439679743,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-17T09:43:30.000Z,56.0,56.0,160.0,83.0,74.0,70.0,50.0,76.0,50.0,50.0,1,-7.049386913725883,35.610108386116295,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-17T13:33:04.000Z,56.0,56.0,160.0,64.0,77.0,85.0,66.0,77.0,73.0,27.0,1,-35.79605527284821,6.868937384772373,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-17T19:31:43.000Z,56.0,56.0,160.0,82.0,68.0,79.0,72.0,71.0,50.0,50.0,1,-9.932506008091693,25.0736756560241,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-18T10:43:31.000Z,56.0,56.0,160.0,64.0,67.0,83.0,64.0,69.0,50.0,50.0,1,-7.850636486388865,17.657855609390275,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-18T13:58:48.000Z,56.0,56.0,160.0,39.0,63.0,64.0,18.0,65.0,50.0,50.0,1,11.82854777340097,22.542694310952132,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-18T19:40:51.000Z,56.0,56.0,160.0,61.0,82.0,78.0,66.0,64.0,82.0,18.0,1,-38.5016706788157,-1.072709246404493,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-19T09:13:11.000Z,56.0,56.0,160.0,59.0,62.0,78.0,50.0,70.0,67.0,33.0,1,-15.849515672053386,13.312489499965007,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-19T14:05:44.000Z,56.0,56.0,160.0,66.0,66.0,80.0,65.0,80.0,69.0,31.0,1,-26.77702946715327,11.358521825589222,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-19T19:35:38.000Z,56.0,56.0,160.0,71.0,74.0,83.0,70.0,78.0,65.0,35.0,1,-28.391560787862545,13.269187500273095,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-20T08:42:08.000Z,56.0,56.0,160.0,80.0,50.0,67.0,36.0,50.0,31.0,69.0,0,32.88757394431476,45.9132414008241,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-20T13:59:46.000Z,56.0,56.0,160.0,50.0,73.0,78.0,73.0,67.0,79.0,21.0,1,-33.945453356484535,-8.201426043235934,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-20T20:04:31.000Z,56.0,56.0,160.0,68.0,80.0,80.0,78.0,84.0,77.0,23.0,1,-43.805166207344996,3.242657638723472,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-21T09:57:39.000Z,56.0,56.0,160.0,72.0,50.0,74.0,50.0,70.0,31.0,69.0,0,20.959167417357982,38.14525059886053,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-21T11:50:00.000Z,56.0,56.0,160.0,27.0,81.0,73.0,78.0,74.0,84.0,16.0,2,-42.532678172628735,-25.2937185652764,Normal,1,Normal | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-21T14:15:45.000Z,56.0,56.0,160.0,69.0,30.0,68.0,73.0,75.0,32.0,68.0,0,24.87025613370343,27.964128119496976,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-21T21:16:32.000Z,56.0,56.0,160.0,83.0,64.0,80.0,68.0,76.0,0.0,100.0,0,33.05005439974059,51.34477135814219,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-22T08:47:24.000Z,56.0,56.0,160.0,75.0,78.0,76.0,16.0,72.0,21.0,79.0,0,22.195853698692638,57.87792590827392,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-22T11:55:47.190Z,56.0,56.0,160.0,23.0,33.0,73.0,15.0,75.0,72.0,28.0,1,0.9016759791998226,7.07836192233367,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-22T18:51:35.000Z,56.0,56.0,160.0,75.0,69.0,12.0,23.0,78.0,82.0,18.0,1,-7.342846508523678,29.190226892417403,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-22T18:52:28.951Z,56.0,56.0,160.0,85.0,75.0,24.0,6.0,82.0,83.0,17.0,1,-13.510195931885093,41.87201682242696,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-23T10:54:12.146Z,56.0,56.0,160.0,69.0,73.0,77.0,67.0,74.0,66.0,34.0,1,-24.64879324931593,12.47572452478806,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-23T13:30:45.002Z,56.0,56.0,160.0,50.0,84.0,78.0,66.0,68.0,50.0,50.0,1,-13.083299715707867,7.78245883539299,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-23T19:36:57.482Z,56.0,56.0,160.0,64.0,78.0,78.0,65.0,70.0,70.0,30.0,1,-28.583150721768064,7.717181454499986,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-24T09:25:35.000Z,56.0,56.0,160.0,70.0,33.0,75.0,39.0,72.0,50.0,50.0,0,13.42649809145297,33.96300674235756,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-24T14:19:20.000Z,56.0,56.0,160.0,67.0,85.0,79.0,74.0,86.0,50.0,50.0,1,-22.554096052021336,16.896750986715833,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-24T19:45:46.000Z,56.0,56.0,160.0,66.0,81.0,82.0,66.0,68.0,67.0,33.0,1,-28.286618488266072,9.334730354181165,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-25T09:41:48.000Z,56.0,56.0,160.0,77.0,39.0,56.0,50.0,69.0,28.0,72.0,0,34.69980501726344,43.13361846668347,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-25T15:08:39.000Z,56.0,56.0,160.0,86.0,50.0,74.0,50.0,70.0,27.0,73.0,0,23.786054072978366,48.15256103300747,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-25T19:32:50.571Z,56.0,56.0,160.0,82.0,50.0,78.0,80.0,77.0,38.0,62.0,0,4.885800465997335,28.974750750648663,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-26T08:13:20.000Z,56.0,56.0,160.0,84.0,21.0,66.0,70.0,77.0,29.0,71.0,0,31.328867423082684,40.123827677404236,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-26T21:06:52.000Z,56.0,56.0,160.0,91.0,64.0,89.0,70.0,80.0,76.0,24.0,1,-36.96008529533293,20.515058477571863,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-27T08:38:40.000Z,56.0,56.0,160.0,73.0,23.0,62.0,28.0,71.0,71.0,79.5,0,29.328801356301994,44.365130712655855,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-27T12:39:09.775Z,56.0,56.0,160.0,79.0,25.0,65.0,25.0,82.0,21.0,79.0,0,43.875639376791256,60.572968658214606,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-27T21:08:48.415Z,56.0,56.0,160.0,89.0,61.0,89.0,28.0,87.0,85.0,94.0,1,-2.2896644513787265,54.731530115479686,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-28T07:21:58.798Z,56.0,56.0,160.0,93.0,50.0,71.0,28.0,79.0,67.0,76.0,1,10.69556937565362,55.669053256851555,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-28T12:59:51.700Z,56.0,56.0,160.0,87.0,64.0,73.0,32.0,85.0,50.0,50.0,1,-3.556264638349475,47.336533509831284,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-28T19:54:22.033Z,56.0,56.0,160.0,89.0,62.0,67.0,63.0,82.0,59.82928466796875,41.68014907836914,1,-13.340591724697262,30.95400398894561,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-29T08:34:05.509Z,56.0,56.0,160.0,66.0,81.0,71.0,34.0,73.0,67.0,33.0,1,-20.088200700495733,23.85256893432358,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-29T15:08:44.435Z,56.0,56.0,160.0,73.0,80.0,71.0,34.0,77.0,78.0,22.0,1,-30.741095772220262,23.49563816165953,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-29T19:31:19.777Z,56.0,56.0,160.0,73.0,82.0,80.0,72.0,85.0,75.0,25.0,1,-42.384401314689285,9.680852341197173,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-30T08:38:40.223Z,56.0,56.0,160.0,77.0,69.0,73.0,72.0,74.0,68.0,32.0,1,-24.517163772063952,14.353234511870987,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-30T14:44:32.324Z,56.0,56.0,160.0,68.0,81.0,73.0,34.0,86.0,88.0,12.0,1,-43.39753873984259,17.215596430216863,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-30T20:47:40.171Z,56.0,56.0,160.0,70.0,77.0,78.0,69.0,74.0,77.66666666666667,22.33333333333333,1,-37.12946469239172,6.617813588251959,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-31T09:00:19.165Z,56.0,56.0,160.0,66.0,77.0,67.0,68.0,74.0,72.0,28.0,1,-28.162436168471473,7.519300699627507,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-31T17:09:48.555Z,56.0,56.0,160.0,79.0,83.0,84.0,74.0,84.0,76.0,24.0,1,-45.331749538764356,11.602189466820416,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-03-31T18:43:00.000Z,56.0,56.0,160.0,75.0,83.0,69.0,83.0,84.0,79.0,21.0,1,-44.31679602734087,4.328700426526307,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-01T10:10:25.000Z,56.0,56.0,160.0,62.0,76.0,74.0,67.0,64.0,74.5,25.5,1,-28.324384674666305,2.9018007588977923,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-01T13:24:54.000Z,56.0,56.0,160.0,64.0,68.0,70.0,73.0,72.0,70.0,30.0,1,-23.68947836193341,5.231365598235207,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-01T18:31:15.000Z,56.0,56.0,160.0,76.0,80.0,80.0,63.0,79.0,69.0,31.0,1,-32.625047629029396,17.225815414739802,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-02T07:07:29.000Z,56.0,56.0,160.0,69.0,77.0,59.0,35.0,77.0,41.0,59.0,1,6.208805758247735,38.16988819383678,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-02T13:06:29.600Z,56.0,56.0,160.0,61.0,76.0,66.0,36.0,80.0,77.0,23.0,1,-27.36719180067712,16.834455385953486,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-02T18:33:14.000Z,56.0,56.0,160.0,78.0,74.0,39.0,31.0,71.0,84.0,16.0,1,-19.70192417272179,24.872261187925975,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-03T07:58:27.869Z,56.0,56.0,160.0,78.0,69.0,71.0,34.0,65.0,25.0,75.0,0,23.3587024703167,49.61686198523922,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-03T20:51:37.646Z,56.0,56.0,160.0,85.0,67.0,92.0,81.0,81.0,72.0,28.0,1,-38.14610700046708,14.147416681868428,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-04T08:54:25.000Z,56.0,56.0,160.0,70.0,50.0,50.0,35.0,81.0,73.0,27.0,1,-7.529182592303712,26.011990243070557,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-04T12:45:50.000Z,56.0,56.0,160.0,68.0,83.0,67.0,26.0,86.0,77.0,23.0,1,-31.293287411352708,25.69947125421924,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-04T18:55:21.000Z,56.0,56.0,160.0,74.0,81.0,80.0,36.0,85.0,78.0,22.0,1,-37.559148413994876,24.2087278887494,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-05T07:59:00.000Z,56.0,56.0,160.0,84.0,71.0,70.0,31.0,86.0,72.0,54.0,1,-12.788927384309758,42.48344724067853,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-05T15:10:17.000Z,56.0,56.0,160.0,63.0,79.0,67.0,28.0,85.0,81.66666666666667,18.33333333333333,1,-33.32842895279039,19.823196862789235,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-05T18:33:32.000Z,56.0,56.0,160.0,85.0,82.0,87.0,31.0,87.0,85.0,15.0,1,-46.571660460369074,29.638474313569112,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-06T08:00:48.000Z,56.0,56.0,160.0,76.0,77.0,76.0,71.0,71.0,58.569671630859375,42.93609619140625,1,-19.060845934307793,18.06295029553597,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-06T13:19:40.000Z,56.0,56.0,160.0,50.0,82.0,83.0,76.0,86.0,81.0,19.0,1,-48.70467704043392,-8.098630489799291,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-06T13:20:37.000Z,56.0,56.0,160.0,31.0,86.0,85.0,67.0,80.0,57.845909118652344,43.8514289855957,1,-25.98713060765273,-5.338825560859718,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-06T19:45:40.000Z,56.0,56.0,160.0,81.0,77.0,75.0,76.0,81.0,81.0,68.0,1,-21.3676794881777,22.34208749961457,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-07T09:25:27.000Z,56.0,56.0,160.0,63.0,40.0,72.0,67.0,80.0,30.0,70.0,0,20.41656169137363,28.133242857925755,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-07T13:17:35.000Z,56.0,56.0,160.0,68.0,65.0,74.0,67.0,80.0,78.0,75.0,1,-8.742871417779753,21.446357668927426,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-07T19:37:23.000Z,56.0,56.0,160.0,85.0,75.0,83.0,66.0,84.0,76.0,24.0,1,-40.15634062254669,18.892267223448897,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-08T08:19:13.000Z,56.0,56.0,160.0,81.0,34.0,69.0,30.0,83.0,26.0,74.0,0,32.85972073499111,56.960121459760046,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-08T14:12:26.000Z,56.0,56.0,160.0,80.0,80.0,80.0,90.0,90.0,74.0,26.0,1,-46.217383137342196,7.416918789301846,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-08T18:35:12.000Z,56.0,56.0,160.0,70.0,80.0,90.0,80.0,80.0,83.0,17.0,1,-51.395296979664394,0.022199259647806002,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-09T07:23:33.000Z,56.0,56.0,160.0,60.0,70.0,70.0,60.0,80.0,69.0,31.0,1,-23.888742688526136,9.969684901950771,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-09T12:39:08.000Z,56.0,56.0,160.0,50.0,90.0,70.0,30.0,80.0,78.5,21.5,1,-34.575304978973136,11.543636256240017,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-09T18:44:46.000Z,56.0,56.0,160.0,80.0,80.0,60.0,40.0,80.0,67.0,33.0,1,-20.115079841796273,30.743724626771513,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-10T08:12:14.000Z,56.0,56.0,160.0,60.0,60.0,70.0,60.0,70.0,58.687591552734375,44.302921295166016,1,-5.780988440956293,14.499342737874397,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-10T14:00:00.000Z,56.0,56.0,160.0,40.0,80.0,60.0,30.0,80.0,68.9139633178711,33.20253372192383,1,-17.198192174128778,11.338001875786055,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-10T20:10:15.000Z,56.0,56.0,160.0,70.0,80.0,90.0,70.0,80.0,73.0,27.0,1,-40.933305201942574,8.882848641962696,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-11T08:53:09.000Z,56.0,56.0,160.0,50.0,70.0,70.0,40.0,80.0,84.61649322509766,17.126951217651367,1,-32.124215192315035,5.875613084150572,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-11T13:04:27.000Z,56.0,56.0,160.0,80.0,80.0,30.0,60.0,70.0,80.0,71.0,1,1.5799883855391386,28.55207345939306,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-11T18:58:42.000Z,56.0,56.0,160.0,80.0,90.0,90.0,70.0,80.0,85.5,14.5,1,-56.41446801771106,8.469157640320184,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-12T07:36:18.000Z,56.0,56.0,160.0,80.0,50.0,90.0,70.0,90.0,85.5,14.5,1,-42.33616397532721,11.844175229689018,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-12T13:17:27.000Z,56.0,56.0,160.0,60.0,80.0,100.0,60.0,80.0,84.0,16.0,1,-51.38665863780305,2.045785439436905,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-12T18:15:30.000Z,56.0,56.0,160.0,70.0,80.0,90.0,30.0,80.0,88.0,12.0,1,-45.958835104603125,18.939769406490328,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-13T08:39:29.000Z,56.0,56.0,160.0,60.0,30.0,90.0,90.0,70.0,80.0,80.0,0,2.0707436237857593,7.810721293195737,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-13T12:24:51.000Z,56.0,56.0,160.0,40.0,30.0,80.0,30.0,90.0,13.0,87.0,0,41.13150738885004,40.09281031706263,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-13T17:37:36.000Z,56.0,56.0,160.0,70.0,70.0,20.0,70.0,70.0,65.59833526611328,39.849002838134766,1,-0.1709972360102796,13.93704597998731,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-14T06:18:30.000Z,56.0,56.0,160.0,90.0,60.0,70.0,20.0,90.0,41.87314987182617,57.85198974609375,1,6.45938629333547,58.841517267786145,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-14T12:33:06.000Z,56.0,56.0,160.0,100.0,70.0,80.0,70.0,80.0,84.0,16.0,1,-43.709063795049374,21.942959215649307,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-14T18:38:56.000Z,56.0,56.0,160.0,70.0,80.0,90.0,80.0,80.0,83.0,17.0,1,-51.395296979664394,0.022199259647806002,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-15T07:46:58.000Z,56.0,56.0,160.0,90.0,50.0,80.0,30.0,80.0,58.687591552734375,44.302921295166016,1,-3.802330923106638,46.50126145236718,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-15T12:33:24.000Z,56.0,56.0,160.0,60.0,80.0,80.0,40.0,80.0,85.0,15.0,1,-41.49188066304906,10.425685681700454,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-16T08:40:44.000Z,56.0,56.0,160.0,70.0,70.0,70.0,50.0,80.0,77.0,23.0,1,-29.182950219070193,16.35163704203072,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-16T12:45:08.000Z,56.0,56.0,160.0,40.0,80.0,80.0,80.0,90.0,50.0,50.0,1,-22.16082734084361,-0.5779929022517223,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2024-04-16T19:05:05.000Z,56.0,56.0,160.0,70.0,80.0,80.0,60.0,90.0,68.0,32.0,1,-34.86951530625649,17.092138285413434,Overperforming,1,Overperforming | 1
